2025-06-10 11:28:22.1397 INFO 1081489826-04;Wicomico County Public Schools;Wicomico County Board of Education;0.0;unsupported 
2025-06-10 11:36:44.8742 INFO 1024501637-08;Barriere;Berrier;0.5; 
2025-06-10 11:36:44.8742 INFO 1024501637-08;Barriere;Barriere Hotel;0.5; 
2025-06-10 11:36:45.6538 INFO 1008500536-02;Kaiser Permanente;Kaiser Permanente;0.9;high 
2025-06-10 11:36:49.2678 INFO 1012500073-01;Tom White & Association LLC.;Tom White the Printer;0.5; 
2025-06-10 11:36:49.2678 INFO 1012500073-01;Tom White & Association LLC.;D.M. White;0.5; 
2025-06-10 11:36:49.2678 INFO 1012500073-01;Tom White & Association LLC.;Tom White;0.5; 
2025-06-10 11:36:49.2678 INFO 1012500073-01;Tom White & Association LLC.;Tom White Golf;0.5; 
2025-06-10 11:36:51.8084 INFO 5101502827-01;Pike Engineering LLC;Pike Engineering;0.3;low 
2025-06-10 11:36:52.7066 INFO 1018484122-01;Iridium Communications;Iridium Communications;0.5; 
2025-06-10 11:36:54.1721 INFO 1014501953-01;Catholic Charities;Catholic Charities USA (Agency);0.3;low 
2025-06-10 11:36:54.1721 INFO 1014501953-01;Catholic Charities;Catholic Charities USA;0.3;low 
2025-06-10 11:36:54.1721 INFO 1014501953-01;Catholic Charities;Catholic Charities Disabilities Services;0.5; 
2025-06-10 11:36:54.1721 INFO 1014501953-01;Catholic Charities;Catholic Charities of Corpus Christi;0.5; 
2025-06-10 11:36:54.1721 INFO 1014501953-01;Catholic Charities;Associated Catholic Charities;0.5; 
2025-06-10 11:36:54.8052 INFO 1024501594-01;James Davies;James Davis Land;0.5; 
2025-06-10 11:36:54.8052 INFO 1024501594-01;James Davies;James Davis;0.5; 
2025-06-10 11:36:55.4442 INFO 1070501035-02;Ritual Salon Spa;Ritual Salon;0.5; 
2025-06-10 11:36:56.6563 INFO 4022497272-02;Ritual Salon Spa;Ritual Salon;0.5; 
2025-06-10 11:36:57.7719 INFO 1024501050-02;AstraZeneca;AstraZeneca;0.9;high 
2025-06-10 11:36:58.3640 INFO 1024493354-02;St. Mary's Seminary & University;St Mary's Seminary & University;0.5; 
2025-06-10 11:36:58.7009 INFO 1009502192-02;IBM;IBM;0.3;low 
2025-06-10 11:36:58.7009 INFO 1009502192-02;IBM;IBML;0.5; 
2025-06-10 11:36:58.7009 INFO 1009502192-02;IBM;IBIMI;0.5; 
2025-06-10 11:36:58.7009 INFO 1009502192-02;IBM;Ibmg Solutions;0.5; 
2025-06-10 11:36:58.7009 INFO 1009502192-02;IBM;Ibeam;0.5; 
2025-06-10 11:36:59.2944 INFO 1017503404-02;Bob Taylor Engineering, Inc.;Bob Taylor Engineering;0.5; 
2025-06-10 11:36:59.8511 INFO 1017503404-01;Center for Advanced Orthopaedics LLC;Center for Advanced Orthopedics;0.5; 
2025-06-10 11:36:59.8511 INFO 1017503404-01;Center for Advanced Orthopaedics LLC;Center for Advanced Orthopaedics;0.5; 
2025-06-10 11:36:59.8511 INFO 1017503404-01;Center for Advanced Orthopaedics LLC;Centers for Advanced Orthopaedics;0.9;high 
2025-06-10 11:37:00.6793 INFO 1014496833-01;SAP America Inc;SSP America;0.5; 
2025-06-10 11:37:00.6793 INFO 1014496833-01;SAP America Inc;SSP America;0.9;high 
2025-06-10 11:37:00.6793 INFO 1014496833-01;SAP America Inc;CEP America;0.5; 
2025-06-10 11:37:02.7225 INFO 1024500854-01;Prince George's County Public Schools;Prince George's County Public Schools;0.9;high 
2025-06-10 11:37:02.7225 INFO 1024500854-01;Prince George's County Public Schools;Prince George's County;0.0;unsupported 
2025-06-10 11:37:03.3422 INFO 4022502359-01;IES Communications LLC;IES Communications;0.9;high 
2025-06-10 11:37:04.5880 INFO 1031502204-01;Delaware Elevator;Delaware Elevator;0.5; 
2025-06-10 11:37:05.3302 INFO 1010499715-01;Amazon Web Services;Amazon Web Services;0.3;low 
2025-06-10 11:37:05.9504 INFO 5101469942-02;Wake County Public School System;Wake County Public School System;0.0;unsupported 
2025-06-10 11:37:05.9544 INFO 5101469942-02;Wake County Public School System;Wake County;0.0;unsupported 
2025-06-10 11:37:06.3233 INFO 1014493166-01;Usps;United States Postal Service;0.9;high 
2025-06-10 11:37:06.3263 INFO 1014493166-01;Usps;U.S. Protection Service;0.5; 
2025-06-10 11:37:06.3263 INFO 1014493166-01;Usps;Uspass;0.5; 
2025-06-10 11:37:06.3263 INFO 1014493166-01;Usps;USPS Surgical Institute;0.5; 
2025-06-10 11:37:06.7032 INFO 1010502577-01;Ochin;OCHIN;0.5; 
2025-06-10 11:37:06.7032 INFO 1010502577-01;Ochin;Oshyn;0.5; 
2025-06-10 11:37:08.0623 INFO 5101501858-02;Georgia Pacific;Georgia-Pacific;0.0;unsupported 
2025-06-10 11:37:08.6528 INFO 4015418696-04;International Monetary Fund;International Monetary Fund;0.0;unsupported 
2025-06-10 11:37:09.2182 INFO 1083494801-04;W.M.Schlosser Co Inc;W. M. Schlosser;0.5; 
2025-06-10 11:37:11.7962 INFO 1083494801-03;W.M.Schlosser Co inc;W. M. Schlosser;0.5; 
2025-06-10 11:37:13.2125 INFO 1050501596-02;Hub Scrap Metals, LLC.;Hub Scrap Metals;0.5; 
2025-06-10 11:37:13.8602 INFO 1024500891-02;Amtrak;Amtrak;0.9;high 
2025-06-10 11:37:13.8602 INFO 1024500891-02;Amtrak;Aimtrac;0.5; 
2025-06-10 11:37:15.0959 INFO 1010501534-03;New Jersey Dept of Treasury;New Jersey Department of Treasury;0.0;unsupported 
2025-06-10 11:37:15.7069 INFO 1009501009-04;US Government;Government Accountability Office;0.9;high 
2025-06-10 11:37:15.7069 INFO 1009501009-04;US Government;Government Publishing Office;0.9;high 
2025-06-10 11:37:15.7069 INFO 1009501009-04;US Government;USA.Gov;0.9;high 
2025-06-10 11:37:15.7069 INFO 1009501009-04;US Government;U S Government;0.5; 
2025-06-10 11:37:16.3442 INFO 1009452549-06;Deriva Energy;Drive Energy;0.5; 
2025-06-10 11:37:16.9601 INFO 1008475668-05;Martins Sedan and Limousine Service;Martin’s Sedan & Limousine Service;0.5; 
2025-06-10 11:37:17.9130 INFO 1024502632-03;McCormick & Company, INC;McCormick & Company;0.0;unsupported 
2025-06-10 11:37:17.9130 INFO 1024502632-03;McCormick & Company, INC;McCormick & Schmicks;0.9;high 
2025-06-10 11:37:17.9130 INFO 1024502632-03;McCormick & Company, INC;McCormick Taylor;0.5; 
2025-06-10 11:37:17.9210 INFO 1024502632-03;McCormick & Company, INC;Mccormick Place Convention Center;0.5; 
2025-06-10 11:37:17.9210 INFO 1024502632-03;McCormick & Company, INC;McCormick, Barstow, Sheppard, Wayte & Carruth;0.5; 
2025-06-10 11:37:17.9210 INFO 1024502632-03;McCormick & Company, INC;Mccormick Paint Works;0.5; 
2025-06-10 11:37:17.9210 INFO 1024502632-03;McCormick & Company, INC;McCormick Equipment;0.5; 
2025-06-10 11:37:17.9210 INFO 1024502632-03;McCormick & Company, INC;McCormick Distilling;0.5; 
2025-06-10 11:37:17.9210 INFO 1024502632-03;McCormick & Company, INC;McCormick Theological Seminary;0.5; 
2025-06-10 11:37:17.9210 INFO 1024502632-03;McCormick & Company, INC;McCormick Trucking;0.5; 
2025-06-10 11:37:19.7025 INFO 1055501666-03;ReBuild, Inc;Rebuilding Together;0.5; 
2025-06-10 11:37:19.7025 INFO 1055501666-03;ReBuild, Inc;Rebuilders Automotive Supply;0.5; 
2025-06-10 11:37:19.7025 INFO 1055501666-03;ReBuild, Inc;Rebuilding Together Houston;0.5; 
2025-06-10 11:37:19.7025 INFO 1055501666-03;ReBuild, Inc;Center for Athletic Performance & Physical Therapy;0.5; 
2025-06-10 11:37:19.7025 INFO 1055501666-03;ReBuild, Inc;California Alliance for Jobs;0.5; 
2025-06-10 11:37:19.7025 INFO 1055501666-03;ReBuild, Inc;Rebuilding Together Pittsburgh;0.5; 
2025-06-10 11:37:19.7168 INFO 1055501666-03;ReBuild, Inc;Rebuild Nation;0.5; 
2025-06-10 11:37:19.7168 INFO 1055501666-03;ReBuild, Inc;Rebuilding Exchange;0.5; 
2025-06-10 11:37:19.7168 INFO 1055501666-03;ReBuild, Inc;Rebuilding Together Tampa Bay;0.5; 
2025-06-10 11:37:19.7168 INFO 1055501666-03;ReBuild, Inc;Rebuilding Together Silicon Valley;0.5; 
2025-06-10 11:37:20.9797 INFO 1046502974-01;Nardi Construction Inc.;NARDI Construction;0.5; 
2025-06-10 11:37:22.1406 INFO 1055500893-05;Kennedy Krieger Childrens Hospital;Kennedy Krieger Institute;0.0;unsupported 
2025-06-10 11:37:22.9610 INFO 1010502083-01;Bates White;Bates White;0.5; 
2025-06-10 11:37:23.5633 INFO 1024496423-01;Plano Coudon;Plano-Coudon;0.5; 
2025-06-10 11:37:23.5633 INFO 1024496423-01;Plano Coudon;City of Plano;0.9;high 
2025-06-10 11:37:24.2056 INFO 1024497428-01;Axis Management Group LLC;Axis Management Group Holdings;0.5; 
2025-06-10 11:37:24.2056 INFO 1024497428-01;Axis Management Group LLC;AXIS Management Group;0.5; 
2025-06-10 11:37:24.7724 INFO 1010502730-02;Prince William County;Prince William County Public Schools;0.3;low 
2025-06-10 11:37:24.7724 INFO 1010502730-02;Prince William County;Prince William County;0.9;high 
2025-06-10 11:37:25.4138 INFO 7040443015-04;Jetblue Airways Corporation;JetBlue Airways;0.9;high 
2025-06-10 11:37:25.8201 INFO 7040443015-03;Amazon;Amazon;0.9;high 
2025-06-10 11:37:25.8201 INFO 7040443015-03;Amazon;Amazon Web Services;0.3;low 
2025-06-10 11:37:25.8201 INFO 7040443015-03;Amazon;Amazon Warehouse;0.9;high 
2025-06-10 11:37:25.8271 INFO 7040443015-03;Amazon;Amazon MGM Studios;0.5; 
2025-06-10 11:37:25.8271 INFO 7040443015-03;Amazon;Amazon Hose & Rubber;0.5; 
2025-06-10 11:37:25.8271 INFO 7040443015-03;Amazon;Amazon Logistics;0.0;unsupported 
2025-06-10 11:37:25.8271 INFO 7040443015-03;Amazon;AmaSyn;0.5; 
2025-06-10 11:37:25.8271 INFO 7040443015-03;Amazon;Amazon Flex;0.0;unsupported 
2025-06-10 11:37:27.1399 INFO 1024500543-02;Huntington Ingalls Industries;Huntington Ingalls Industries;0.0;unsupported 
2025-06-10 11:37:27.1399 INFO 1024500543-02;Huntington Ingalls Industries;Ingalls Shipbuilding, A Division of Huntington Ingalls Industries;0.5; 
2025-06-10 11:37:27.1399 INFO 1024500543-02;Huntington Ingalls Industries;Newport News Shipbuilding, A Division of Huntington Ingalls Industries;0.0;unsupported 
2025-06-10 11:37:27.5167 INFO 1024500530-04;Good Samaritan Hospital;Good Samaritan Hospital of Maryland;0.5; 
2025-06-10 11:37:27.5167 INFO 1024500530-04;Good Samaritan Hospital;TriHealth;0.9;high 
2025-06-10 11:37:27.5167 INFO 1024500530-04;Good Samaritan Hospital;Good Samaritan Hospital School of Radiologic Technology;0.5; 
2025-06-10 11:37:27.5167 INFO 1024500530-04;Good Samaritan Hospital;Good Samaritan Hospital-Bakersfield;0.5; 
2025-06-10 11:37:27.5167 INFO 1024500530-04;Good Samaritan Hospital;Good Samaritan Hospital;0.5; 
2025-06-10 11:37:27.5307 INFO 1024500530-04;Good Samaritan Hospital;Good Samaritan Hospital Foundation- Dayton;0.5; 
2025-06-10 11:37:28.7817 INFO 1009501009-03;T Rowe Proce;T. Rowe Price Group;0.9;high 
2025-06-10 11:37:29.6028 INFO 1009500960-04;Chugach Consolidated Solutions;Chugach Alaska;0.0;unsupported 
2025-06-10 11:37:29.6028 INFO 1009500960-04;Chugach Consolidated Solutions;Chugach Management Services;0.5; 
2025-06-10 11:37:29.9441 INFO 4010501828-02;FBI;Meta;0.0;unsupported 
2025-06-10 11:37:29.9441 INFO 4010501828-02;FBI;Federal Bureau of Investigation (FBI);0.9;high 
2025-06-10 11:37:29.9441 INFO 4010501828-02;FBI;Tennessee Farmers Mutual Insurance;0.5; 
2025-06-10 11:37:29.9441 INFO 4010501828-02;FBI;Family Brands International;0.5; 
2025-06-10 11:37:29.9531 INFO 4010501828-02;FBI;FBI-LEEDA;0.5; 
2025-06-10 11:37:29.9531 INFO 4010501828-02;FBI;Fab;0.5; 
2025-06-10 11:37:29.9531 INFO 4010501828-02;FBI;FBinsure;0.5; 
2025-06-10 11:37:29.9531 INFO 4010501828-02;FBI;FOB;0.5; 
2025-06-10 11:37:29.9531 INFO 4010501828-02;FBI;Vba;0.5; 
2025-06-10 11:37:29.9531 INFO 4010501828-02;FBI;FBI Chicago Citizens' Academy Alum;0.5; 
2025-06-10 11:37:29.9681 INFO 4010501828-02;FBI;FBi Construction;0.5; 
2025-06-10 11:37:31.2179 INFO 1004494928-03;Republic National Distributing Company;Republic National Distributing;0.0;unsupported 
2025-06-10 11:37:31.6754 INFO 1008497099-02;Black & Decker US Inc;BlackRock;0.0;unsupported 
2025-06-10 11:37:31.6754 INFO 1008497099-02;Black & Decker US Inc;Stanley Black & Decker;0.9;high 
2025-06-10 11:37:31.6754 INFO 1008497099-02;Black & Decker US Inc;Black & Veatch Corporation;0.3;low 
2025-06-10 11:37:31.6754 INFO 1008497099-02;Black & Decker US Inc;Black Knight Financial Services;0.5; 
2025-06-10 11:37:31.6754 INFO 1008497099-02;Black & Decker US Inc;Block;0.5; 
2025-06-10 11:37:31.6874 INFO 1008497099-02;Black & Decker US Inc;Blackstone Group;0.5; 
2025-06-10 11:37:31.6874 INFO 1008497099-02;Black & Decker US Inc;Blackhawk Network Holdings;0.9;high 
2025-06-10 11:37:31.6874 INFO 1008497099-02;Black & Decker US Inc;Black Hills;0.0;unsupported 
2025-06-10 11:37:31.6874 INFO 1008497099-02;Black & Decker US Inc;Blackhawk Mining;0.5; 
2025-06-10 11:37:31.6874 INFO 1008497099-02;Black & Decker US Inc;Black Hills Energy;0.0;unsupported 
2025-06-10 11:37:31.6874 INFO 1008497099-02;Black & Decker US Inc;Blackbaud;0.0;unsupported 
2025-06-10 11:37:31.7024 INFO 1008497099-02;Black & Decker US Inc;Black Bear Diners;0.3;low 
2025-06-10 11:37:31.7024 INFO 1008497099-02;Black & Decker US Inc;PSG Dover;0.5; 
2025-06-10 11:37:31.7024 INFO 1008497099-02;Black & Decker US Inc;Black Tie Moving;0.5; 
2025-06-10 11:37:32.1180 INFO 1008497099-01;KPMG;KPMG;0.0;unsupported 
2025-06-10 11:37:32.1180 INFO 1008497099-01;KPMG;CPMC;0.5; 
2025-06-10 11:37:32.1180 INFO 1008497099-01;KPMG;CPMG;0.5; 
2025-06-10 11:37:32.1259 INFO 1008497099-01;KPMG;CPMC Corrections;0.5; 
2025-06-10 11:37:32.1259 INFO 1008497099-01;KPMG;Keystone Property Management Group;0.5; 
2025-06-10 11:37:33.3568 INFO 1083499286-03;Howard County Health Department;Howard County Health Department;0.5; 
2025-06-10 11:37:33.9264 INFO 1031500735-01;Paul M. Jones;Paul M Jones Lumber;0.5; 
2025-06-10 11:37:35.3560 INFO 7040496788-07;iHeart Media;iHeartMedia;0.9;high 
2025-06-10 11:37:36.0078 INFO 7040496788-05;Encore Boston Harbor;Encore Boston Harbor;0.5; 
2025-06-10 11:37:37.3217 INFO 1081491399-02;Twilio;Twilio;0.0;unsupported 
2025-06-10 11:37:37.3217 INFO 1081491399-02;Twilio;Twill;0.5; 
2025-06-10 11:37:37.3267 INFO 1081491399-02;Twilio;Twolia;0.5; 
2025-06-10 11:37:37.3267 INFO 1081491399-02;Twilio;Twill;0.5; 
2025-06-10 11:37:37.9455 INFO 1030496580-02;Upper Shore Aging, Inc;Upper Shore Aging;0.5; 
2025-06-10 11:37:39.1318 INFO 1024498670-05;Alight Solutions;Alight;0.9;high 
2025-06-10 11:37:39.7857 INFO 1024498670-04;Penguin Random House;Penguin Random House;0.9;high 
2025-06-10 11:37:40.5025 INFO 1024477439-06;Northrop Grumman;Northrop Grumman;0.0;unsupported 
2025-06-10 11:37:40.5025 INFO 1024477439-06;Northrop Grumman;Northrop Grumman Federal Credit Union;0.5; 
2025-06-10 11:37:41.1949 INFO 1024477439-05;Northrop Grumman;Northrop Grumman;0.0;unsupported 
2025-06-10 11:37:41.1949 INFO 1024477439-05;Northrop Grumman;Northrop Grumman Federal Credit Union;0.5; 
2025-06-10 11:37:41.6492 INFO 1017501990-02;Power Solutions, LLC;Power Solutions International;0.5; 
2025-06-10 11:37:41.6492 INFO 1017501990-02;Power Solutions, LLC;Power Solutions;0.5; 
2025-06-10 11:37:41.6492 INFO 1017501990-02;Power Solutions, LLC;Power Solutions Group;0.5; 
2025-06-10 11:37:41.6562 INFO 1017501990-02;Power Solutions, LLC;Power Solutions;0.5; 
2025-06-10 11:37:41.6562 INFO 1017501990-02;Power Solutions, LLC;Power Solutions Group;0.5; 
2025-06-10 11:37:41.6562 INFO 1017501990-02;Power Solutions, LLC;Power Solutions NW;0.5; 
2025-06-10 11:37:41.6562 INFO 1017501990-02;Power Solutions, LLC;Power Solutions Electric;0.5; 
2025-06-10 11:37:41.6562 INFO 1017501990-02;Power Solutions, LLC;Power Solutions Elec;0.5; 
2025-06-10 11:37:41.6562 INFO 1017501990-02;Power Solutions, LLC;Power Solutions;0.5; 
2025-06-10 11:37:41.6722 INFO 1017501990-02;Power Solutions, LLC;Power Solutions Plus;0.5; 
2025-06-10 11:37:42.3873 INFO 1017501483-02;St Marys County Public Schools;St. Mary's County Public Schools;0.0;unsupported 
2025-06-10 11:37:43.1867 INFO 1010498684-04;St. Agnes Healthcare, Inc.;St. Agnes Healthcare & Rehab Center;0.5; 
2025-06-10 11:37:43.7945 INFO 1009499520-05;Anne Arundel County Public Schools;Anne Arundel County Public Schools;0.9;high 
2025-06-10 11:37:43.7965 INFO 1009499520-05;Anne Arundel County Public Schools;Anne Arundel County;0.9;high 
2025-06-10 11:37:44.4005 INFO 1009483851-05;AC Beverage Inc;AC Beverage;0.5; 
2025-06-10 11:37:44.7467 INFO 1009483851-04;AACPS;Anne Arundel County Public Schools;0.9;high 
2025-06-10 11:37:44.7467 INFO 1009483851-04;AACPS;AGPS;0.5; 
2025-06-10 11:37:45.3707 INFO 4010496200-02;38North Security, LLC;38North Security;0.5; 
2025-06-10 11:37:45.9096 INFO 4010496200-01;Jones Lang LaSalle Americas, Inc;Jones Lang LaSalle;0.9;high 
2025-06-10 11:37:47.0952 INFO 1024499582-02;Johnson Controls Federal Systems;Johnson Controls;0.3;low 
2025-06-10 11:37:47.6579 INFO 1012450576-01;JJ Installation & Construction, LLC;J & E Installation;0.5; 
2025-06-10 11:37:48.4992 INFO 1010501131-01;MDOT SHA;MdotM;0.5; 
2025-06-10 11:37:48.4992 INFO 1010501131-01;MDOT SHA;MdotLabs;0.5; 
2025-06-10 11:37:48.4992 INFO 1010501131-01;MDOT SHA;D'Ottavio Farms;0.5; 
2025-06-10 11:37:48.4992 INFO 1010501131-01;MDOT SHA;Modit;0.5; 
2025-06-10 11:37:48.4992 INFO 1010501131-01;MDOT SHA;M-Dot Network;0.5; 
2025-06-10 11:37:48.4992 INFO 1010501131-01;MDOT SHA;M. Marketing Solutions;0.5; 
2025-06-10 11:37:48.4992 INFO 1010501131-01;MDOT SHA;MDT;0.5; 
2025-06-10 11:37:48.4992 INFO 1010501131-01;MDOT SHA;Mdout;0.5; 
2025-06-10 11:37:48.9815 INFO 1083500810-05;Anne Arundel County;Anne Arundel County;0.9;high 
2025-06-10 11:37:48.9845 INFO 1083500810-05;Anne Arundel County;Anne Arundel County Public Schools;0.9;high 
2025-06-10 11:37:48.9845 INFO 1083500810-05;Anne Arundel County;Anne Arundel County Public Library;0.5; 
2025-06-10 11:37:48.9845 INFO 1083500810-05;Anne Arundel County;Anne Arundel County Community Action Agency;0.5; 
2025-06-10 11:37:48.9845 INFO 1083500810-05;Anne Arundel County;Anne Arundel County Food Bank;0.5; 
2025-06-10 11:37:48.9845 INFO 1083500810-05;Anne Arundel County;Anne Arundel County Schools;0.5; 
2025-06-10 11:37:48.9845 INFO 1083500810-05;Anne Arundel County;Anne Arundel County Breaking News & Events;0.5; 
2025-06-10 11:37:48.9845 INFO 1083500810-05;Anne Arundel County;Anne Arundel County Watershed Stewards Academy;0.5; 
2025-06-10 11:37:50.5251 INFO 1014502236-01;Annapolis Radiology Associates;Annapolis Radiology Associates;0.5; 
2025-06-10 11:37:51.3150 INFO 1030501309-01;Eclipse Group;Eclipse Group;0.5; 
2025-06-10 11:37:52.0574 INFO 7010499311-04;General Dynamics;General Dynamics Information Technology;0.9;high 
2025-06-10 11:37:52.0574 INFO 7010499311-04;General Dynamics;General Dynamics Mission Systems;0.9;high 
2025-06-10 11:37:52.0634 INFO 7010499311-04;General Dynamics;General Dynamics Land Systems;0.9;high 
2025-06-10 11:37:52.9138 INFO 7010499311-03;Mass General Hospital;Mesa General Hospital;0.5; 
2025-06-10 11:37:52.9138 INFO 7010499311-03;Mass General Hospital;Massachusetts General Hospital;0.9;high 
2025-06-10 11:37:53.5775 INFO 4010497075-04;Capital One;Capital One;0.9;high 
2025-06-10 11:37:53.5775 INFO 4010497075-04;Capital One;Capital Inn;0.5; 
2025-06-10 11:37:54.5816 INFO 4010497075-03;Unisys Corporation;Unisys;0.9;high 
2025-06-10 11:37:55.4876 INFO 1081501933-02;Conduent;Conduent;0.9;high 
2025-06-10 11:37:55.4876 INFO 1081501933-02;Conduent;Conduant;0.5; 
2025-06-10 11:37:55.4876 INFO 1081501933-02;Conduent;Content;0.5; 
2025-06-10 11:37:56.4476 INFO 1081501630-05;Knobbe Marten LLP;Knobbe, Martens, Olson & Bear;0.5; 
2025-06-10 11:37:57.0581 INFO 1075498127-02;Expert Consultants, Inc.;Expert Consultants;0.5; 
2025-06-10 11:37:57.4307 INFO 1075497403-04;Ingram;Ingram Micro;0.9;high 
2025-06-10 11:37:57.4307 INFO 1075497403-04;Ingram;Ingram Industries;0.0;unsupported 
2025-06-10 11:37:57.4387 INFO 1075497403-04;Ingram;Ingram Barge;0.0;unsupported 
2025-06-10 11:37:57.4387 INFO 1075497403-04;Ingram;Ingram Book;0.5; 
2025-06-10 11:37:57.4387 INFO 1075497403-04;Ingram;Ingram Entertainment;0.5; 
2025-06-10 11:37:57.4387 INFO 1075497403-04;Ingram;Ingram;0.5; 
2025-06-10 11:37:57.4387 INFO 1075497403-04;Ingram;Ingram Readymix;0.5; 
2025-06-10 11:37:57.4537 INFO 1075497403-04;Ingram;Ingram Farms;0.5; 
2025-06-10 11:37:57.4537 INFO 1075497403-04;Ingram;Ingram Enterprises;0.5; 
2025-06-10 11:37:57.4537 INFO 1075497403-04;Ingram;Ingram Yuzek Gainen Carroll & Bertolotti;0.5; 
2025-06-10 11:37:57.9847 INFO 1050501159-02;City of Hagerstown;City Of Hagerstown;0.5; 
2025-06-10 11:37:58.3592 INFO 1050486015-04;WCPS;Wake County Public School System;0.0;unsupported 
2025-06-10 11:37:58.3592 INFO 1050486015-04;WCPS;HCPS;0.5; 
2025-06-10 11:37:58.3592 INFO 1050486015-04;WCPS;Washington County Public Schools;0.0;unsupported 
2025-06-10 11:37:58.3592 INFO 1050486015-04;WCPS;West Coast Paper;0.5; 
2025-06-10 11:37:58.3752 INFO 1050486015-04;WCPS;CPS;0.5; 
2025-06-10 11:37:58.3752 INFO 1050486015-04;WCPS;Kps;0.5; 
2025-06-10 11:37:58.3752 INFO 1050486015-04;WCPS;QPS;0.5; 
2025-06-10 11:37:58.3752 INFO 1050486015-04;WCPS;West Carroll Parish School Board;0.5; 
2025-06-10 11:37:58.3922 INFO 1050486015-04;WCPS;WCPS Holdings;0.5; 
2025-06-10 11:37:58.3922 INFO 1050486015-04;WCPS;GPS;0.5; 
2025-06-10 11:38:00.3152 INFO 1024500454-06;Beth Israel Deaconess Medical Center Inc;Beth Israel Deaconess Medical Center;0.9;high 
2025-06-10 11:38:00.3152 INFO 1024500454-06;Beth Israel Deaconess Medical Center Inc;Beth Israel Deaconess Medical Center;0.5; 
2025-06-10 11:38:00.9473 INFO 1022468412-04;The Saint Paul's Schools;St. Paul's School;0.5; 
2025-06-10 11:38:01.7780 INFO 1022468412-03;The Space Telescope Science Institute;Space Telescope Science Institute;0.5; 
2025-06-10 11:38:04.0816 INFO 1010499992-03;Eurofins;Eurofins;0.9;high 
2025-06-10 11:38:04.7525 INFO 1010473351-03;St. Johns College;Saint John’s College;0.5; 
2025-06-10 11:38:06.2712 INFO 1004501769-02;Power Solutions LLC;Power Solutions International;0.5; 
2025-06-10 11:38:06.2712 INFO 1004501769-02;Power Solutions LLC;Power Solutions;0.5; 
2025-06-10 11:38:06.2712 INFO 1004501769-02;Power Solutions LLC;Power Solutions Group;0.5; 
2025-06-10 11:38:06.2812 INFO 1004501769-02;Power Solutions LLC;Power Solutions;0.5; 
2025-06-10 11:38:06.2812 INFO 1004501769-02;Power Solutions LLC;Power Solutions Group;0.5; 
2025-06-10 11:38:06.2812 INFO 1004501769-02;Power Solutions LLC;Power Solutions NW;0.5; 
2025-06-10 11:38:06.2812 INFO 1004501769-02;Power Solutions LLC;Power Solutions Electric;0.5; 
2025-06-10 11:38:06.2812 INFO 1004501769-02;Power Solutions LLC;Power Solutions Elec;0.5; 
2025-06-10 11:38:06.2812 INFO 1004501769-02;Power Solutions LLC;Power Solutions;0.5; 
2025-06-10 11:38:06.2972 INFO 1004501769-02;Power Solutions LLC;Power Solutions Plus;0.5; 
2025-06-10 11:38:06.8546 INFO 1017503012-01;Cincinnati Children's Hospital Medical Center;Cincinnati Children's Hospital;0.9;high 
2025-06-10 11:38:07.9184 INFO 1024493658-04;Morgan Stanley;Morgan Stanley;0.0;unsupported 
2025-06-10 11:38:08.5040 INFO 1024477439-04;Northrop Grumman;Northrop Grumman;0.0;unsupported 
2025-06-10 11:38:08.5040 INFO 1024477439-04;Northrop Grumman;Northrop Grumman Federal Credit Union;0.5; 
2025-06-10 11:38:09.8996 INFO 1024495778-04;Baltimore City Public Schools;Baltimore City Public Schools;0.0;unsupported 
2025-06-10 11:38:09.8996 INFO 1024495778-04;Baltimore City Public Schools;Baltimore County Public Schools;0.0;unsupported 
2025-06-10 11:38:10.5671 INFO 5101498512-02;NC Dept. of Public Safety;North Carolina Department of Public Safety;0.9;high 
2025-06-10 11:38:11.2902 INFO 1008499897-06;Department of Commerce/Patent and Trademark Office;U.S. Patent & Trademark Office;0.9;high 
2025-06-10 11:38:12.7319 INFO 1024497345-02;United States Postal Service;United States Postal Service;0.9;high 
2025-06-10 11:38:13.4717 INFO 1008499897-05;Department of Commerce/Patent and Trademark Office;U.S. Patent & Trademark Office;0.9;high 
2025-06-10 11:38:14.2303 INFO 1046493996-01;CliftonLarsonAllen LLP;CliftonLarsonAllen;0.0;unsupported 
2025-06-10 11:38:14.7099 INFO 4022500793-03;Intuit Inc.;Intuit;0.9;high 
2025-06-10 11:38:14.7099 INFO 4022500793-03;Intuit Inc.;Intuitive Surgical;0.9;high 
2025-06-10 11:38:14.7099 INFO 4022500793-03;Intuit Inc.;Intuitive;0.9;high 
2025-06-10 11:38:14.7099 INFO 4022500793-03;Intuit Inc.;Intuit Quickbooks Payroll;0.9;high 
2025-06-10 11:38:14.7187 INFO 4022500793-03;Intuit Inc.;Intuitive Research & Technology;0.5; 
2025-06-10 11:38:14.7187 INFO 4022500793-03;Intuit Inc.;Intuition Systems;0.5; 
2025-06-10 11:38:14.7187 INFO 4022500793-03;Intuit Inc.;Intuitive Health;0.5; 
2025-06-10 11:38:14.7187 INFO 4022500793-03;Intuit Inc.;Intuity Medical;0.5; 
2025-06-10 11:38:14.7187 INFO 4022500793-03;Intuit Inc.;Intuitive Technology Partners;0.5; 
2025-06-10 11:38:14.7187 INFO 4022500793-03;Intuit Inc.;Intuitive Solutions;0.5; 
